timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2025/07/17 15:22:03.776, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.02 W
2025/07/17 15:22:04.776, 0 %, 0 %, 5719 MiB, 46068 MiB, 64, 101.31 W
2025/07/17 15:22:04.777, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.87 W
2025/07/17 15:22:04.777, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.03 W
2025/07/17 15:22:05.777, 0 %, 0 %, 5719 MiB, 46068 MiB, 64, 101.04 W
2025/07/17 15:22:05.777, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.85 W
2025/07/17 15:22:05.777, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.90 W
2025/07/17 15:22:06.777, 0 %, 0 %, 5719 MiB, 46068 MiB, 64, 100.82 W
2025/07/17 15:22:06.777, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:22:06.777, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.93 W
2025/07/17 15:22:07.777, 0 %, 0 %, 5719 MiB, 46068 MiB, 64, 100.76 W
2025/07/17 15:22:07.777, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:22:07.777, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.05 W
2025/07/17 15:22:08.778, 0 %, 0 %, 5719 MiB, 46068 MiB, 64, 100.79 W
2025/07/17 15:22:08.778, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:22:08.778, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.05 W
2025/07/17 15:22:09.778, 0 %, 0 %, 5719 MiB, 46068 MiB, 64, 100.82 W
2025/07/17 15:22:09.778, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:22:09.778, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.05 W
2025/07/17 15:22:10.778, 0 %, 0 %, 5719 MiB, 46068 MiB, 64, 100.82 W
2025/07/17 15:22:10.778, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:22:10.778, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
2025/07/17 15:22:11.778, 0 %, 0 %, 5719 MiB, 46068 MiB, 64, 101.03 W
2025/07/17 15:22:11.779, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.82 W
2025/07/17 15:22:11.779, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.99 W
2025/07/17 15:22:12.779, 0 %, 0 %, 5719 MiB, 46068 MiB, 64, 101.12 W
2025/07/17 15:22:12.779, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.82 W
2025/07/17 15:22:12.779, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.99 W
2025/07/17 15:22:13.779, 0 %, 0 %, 5719 MiB, 46068 MiB, 64, 101.03 W
2025/07/17 15:22:13.779, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:22:13.779, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
2025/07/17 15:22:14.779, 0 %, 0 %, 5719 MiB, 46068 MiB, 64, 100.94 W
2025/07/17 15:22:14.780, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:22:14.780, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
2025/07/17 15:22:15.780, 0 %, 0 %, 5719 MiB, 46068 MiB, 64, 100.79 W
2025/07/17 15:22:15.780, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:22:15.780, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.99 W
2025/07/17 15:22:16.780, 0 %, 0 %, 5719 MiB, 46068 MiB, 64, 100.75 W
2025/07/17 15:22:16.780, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:22:16.780, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.87 W
