timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2025/07/17 15:32:39.112, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.88 W
2025/07/17 15:32:40.112, 15 %, 2 %, 5655 MiB, 46068 MiB, 64, 103.85 W
2025/07/17 15:32:40.112, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:32:40.112, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
2025/07/17 15:32:41.112, 1 %, 0 %, 5655 MiB, 46068 MiB, 64, 102.10 W
2025/07/17 15:32:41.112, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:32:41.112, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
2025/07/17 15:32:42.112, 11 %, 1 %, 5655 MiB, 46068 MiB, 64, 105.44 W
2025/07/17 15:32:42.112, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:32:42.112, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
2025/07/17 15:32:43.112, 7 %, 1 %, 5655 MiB, 46068 MiB, 64, 105.71 W
2025/07/17 15:32:43.113, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:32:43.113, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
2025/07/17 15:32:44.113, 2 %, 0 %, 5655 MiB, 46068 MiB, 64, 104.15 W
2025/07/17 15:32:44.113, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:32:44.113, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
2025/07/17 15:32:45.113, 0 %, 0 %, 5655 MiB, 46068 MiB, 64, 101.97 W
2025/07/17 15:32:45.113, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:32:45.113, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.88 W
2025/07/17 15:32:46.113, 14 %, 1 %, 5655 MiB, 46068 MiB, 64, 103.93 W
2025/07/17 15:32:46.113, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:32:46.113, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.89 W
2025/07/17 15:32:47.113, 1 %, 0 %, 5655 MiB, 46068 MiB, 64, 104.40 W
2025/07/17 15:32:47.114, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:32:47.114, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.01 W
2025/07/17 15:32:48.114, 0 %, 0 %, 5655 MiB, 46068 MiB, 64, 106.26 W
2025/07/17 15:32:48.114, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:32:48.114, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
2025/07/17 15:32:49.114, 1 %, 0 %, 5655 MiB, 46068 MiB, 64, 108.48 W
2025/07/17 15:32:49.114, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:32:49.114, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.01 W
2025/07/17 15:32:50.114, 12 %, 1 %, 5655 MiB, 46068 MiB, 64, 103.58 W
2025/07/17 15:32:50.114, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.84 W
2025/07/17 15:32:50.114, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.07 W
2025/07/17 15:32:51.114, 1 %, 0 %, 5655 MiB, 46068 MiB, 64, 102.32 W
2025/07/17 15:32:51.114, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.84 W
2025/07/17 15:32:51.115, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.06 W
2025/07/17 15:32:52.115, 1 %, 0 %, 5655 MiB, 46068 MiB, 64, 102.28 W
2025/07/17 15:32:52.115, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:32:52.115, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
2025/07/17 15:32:53.115, 7 %, 1 %, 3626 MiB, 46068 MiB, 64, 104.09 W
2025/07/17 15:32:53.115, 0 %, 0 %, 1 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:32:53.115, 0 %, 0 %, 1 MiB, 46068 MiB, 39, 32.99 W
2025/07/17 15:32:54.116, 0 %, 0 %, 0 MiB, 46068 MiB, 64, 103.55 W
2025/07/17 15:32:54.116, 0 %, 0 %, 0 MiB, 46068 MiB, 35, 31.88 W
2025/07/17 15:32:54.116, 0 %, 0 %, 0 MiB, 46068 MiB, 39, 33.02 W
2025/07/17 15:32:55.116, 0 %, 0 %, 0 MiB, 46068 MiB, 64, 103.31 W
2025/07/17 15:32:55.116, 0 %, 0 %, 0 MiB, 46068 MiB, 35, 31.88 W
2025/07/17 15:32:55.116, 0 %, 0 %, 0 MiB, 46068 MiB, 39, 33.03 W
2025/07/17 15:32:56.116, 0 %, 0 %, 0 MiB, 46068 MiB, 63, 77.62 W
2025/07/17 15:32:56.116, 0 %, 0 %, 0 MiB, 46068 MiB, 35, 31.85 W
2025/07/17 15:32:56.116, 0 %, 0 %, 0 MiB, 46068 MiB, 39, 33.03 W
2025/07/17 15:32:57.116, 0 %, 0 %, 0 MiB, 46068 MiB, 62, 74.06 W
2025/07/17 15:32:57.116, 0 %, 0 %, 0 MiB, 46068 MiB, 35, 31.84 W
2025/07/17 15:32:57.116, 0 %, 0 %, 0 MiB, 46068 MiB, 39, 33.01 W
2025/07/17 15:32:58.117, 0 %, 0 %, 0 MiB, 46068 MiB, 62, 72.47 W
2025/07/17 15:32:58.117, 0 %, 0 %, 0 MiB, 46068 MiB, 35, 31.82 W
2025/07/17 15:32:58.117, 0 %, 0 %, 0 MiB, 46068 MiB, 39, 33.04 W
2025/07/17 15:32:59.117, 0 %, 0 %, 0 MiB, 46068 MiB, 61, 57.65 W
2025/07/17 15:32:59.117, 0 %, 0 %, 0 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:32:59.117, 0 %, 0 %, 0 MiB, 46068 MiB, 39, 33.06 W
2025/07/17 15:33:00.117, 0 %, 0 %, 0 MiB, 46068 MiB, 61, 43.17 W
2025/07/17 15:33:00.117, 0 %, 0 %, 0 MiB, 46068 MiB, 35, 31.85 W
2025/07/17 15:33:00.117, 0 %, 0 %, 0 MiB, 46068 MiB, 39, 32.91 W
