timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2025/07/17 15:31:09.093, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:31:09.093, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.05 W
2025/07/17 15:31:10.093, 0 %, 0 %, 3735 MiB, 46068 MiB, 63, 100.82 W
2025/07/17 15:31:10.093, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.84 W
2025/07/17 15:31:10.093, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.94 W
2025/07/17 15:31:11.093, 0 %, 0 %, 3735 MiB, 46068 MiB, 63, 100.82 W
2025/07/17 15:31:11.093, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.84 W
2025/07/17 15:31:11.094, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.89 W
2025/07/17 15:31:12.094, 0 %, 0 %, 3735 MiB, 46068 MiB, 63, 100.82 W
2025/07/17 15:31:12.094, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:31:12.094, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.93 W
2025/07/17 15:31:13.094, 0 %, 0 %, 3735 MiB, 46068 MiB, 63, 101.06 W
2025/07/17 15:31:13.094, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:31:13.094, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.81 W
2025/07/17 15:31:14.094, 0 %, 0 %, 3735 MiB, 46068 MiB, 63, 101.19 W
2025/07/17 15:31:14.094, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.84 W
2025/07/17 15:31:14.094, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.94 W
2025/07/17 15:31:15.094, 0 %, 0 %, 3735 MiB, 46068 MiB, 63, 100.94 W
2025/07/17 15:31:15.095, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.84 W
2025/07/17 15:31:15.095, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.95 W
2025/07/17 15:31:16.095, 0 %, 0 %, 3735 MiB, 46068 MiB, 63, 100.82 W
2025/07/17 15:31:16.095, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:31:16.095, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.89 W
2025/07/17 15:31:17.095, 0 %, 0 %, 3735 MiB, 46068 MiB, 63, 100.82 W
2025/07/17 15:31:17.095, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:31:17.095, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.88 W
2025/07/17 15:31:18.095, 0 %, 0 %, 3735 MiB, 46068 MiB, 63, 100.82 W
2025/07/17 15:31:18.095, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.84 W
2025/07/17 15:31:18.095, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.88 W
2025/07/17 15:31:19.095, 0 %, 0 %, 3735 MiB, 46068 MiB, 63, 100.82 W
2025/07/17 15:31:19.096, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.84 W
2025/07/17 15:31:19.096, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
2025/07/17 15:31:20.096, 0 %, 0 %, 3735 MiB, 46068 MiB, 63, 101.06 W
2025/07/17 15:31:20.096, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:31:20.096, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
2025/07/17 15:31:21.096, 0 %, 0 %, 3735 MiB, 46068 MiB, 63, 101.15 W
2025/07/17 15:31:21.096, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:31:21.096, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
2025/07/17 15:31:22.096, 0 %, 0 %, 3735 MiB, 46068 MiB, 63, 100.91 W
2025/07/17 15:31:22.096, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:31:22.096, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.88 W
2025/07/17 15:31:23.096, 0 %, 0 %, 3735 MiB, 46068 MiB, 63, 100.78 W
2025/07/17 15:31:23.097, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:31:23.097, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.76 W
2025/07/17 15:31:24.097, 0 %, 0 %, 3735 MiB, 46068 MiB, 63, 100.79 W
2025/07/17 15:31:24.097, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:31:24.097, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.81 W
2025/07/17 15:31:25.097, 0 %, 0 %, 3735 MiB, 46068 MiB, 63, 100.82 W
2025/07/17 15:31:25.097, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:31:25.097, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.93 W
2025/07/17 15:31:26.097, 0 %, 0 %, 3735 MiB, 46068 MiB, 63, 100.94 W
2025/07/17 15:31:26.097, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:31:26.097, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
2025/07/17 15:31:27.097, 0 %, 0 %, 3735 MiB, 46068 MiB, 63, 101.19 W
2025/07/17 15:31:27.098, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:31:27.098, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
2025/07/17 15:31:28.098, 0 %, 0 %, 3735 MiB, 46068 MiB, 63, 101.18 W
2025/07/17 15:31:28.098, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.84 W
2025/07/17 15:31:28.098, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.01 W
2025/07/17 15:31:29.098, 0 %, 0 %, 3735 MiB, 46068 MiB, 63, 101.06 W
2025/07/17 15:31:29.098, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.85 W
2025/07/17 15:31:29.098, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.01 W
2025/07/17 15:31:30.098, 0 %, 0 %, 3735 MiB, 46068 MiB, 63, 100.94 W
2025/07/17 15:31:30.098, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.84 W
2025/07/17 15:31:30.098, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.05 W
2025/07/17 15:31:31.099, 0 %, 0 %, 3735 MiB, 46068 MiB, 63, 100.82 W
2025/07/17 15:31:31.099, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:31:31.099, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.05 W
2025/07/17 15:31:32.099, 0 %, 0 %, 3735 MiB, 46068 MiB, 63, 100.82 W
2025/07/17 15:31:32.099, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:31:32.099, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
2025/07/17 15:31:33.099, 0 %, 0 %, 3735 MiB, 46068 MiB, 63, 100.82 W
2025/07/17 15:31:33.100, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:31:33.100, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
2025/07/17 15:31:34.100, 0 %, 0 %, 3735 MiB, 46068 MiB, 63, 101.06 W
2025/07/17 15:31:34.100, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:31:34.100, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.05 W
2025/07/17 15:31:35.100, 0 %, 0 %, 3735 MiB, 46068 MiB, 63, 101.19 W
2025/07/17 15:31:35.100, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:31:35.100, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.11 W
2025/07/17 15:31:36.100, 0 %, 0 %, 3735 MiB, 46068 MiB, 63, 100.94 W
2025/07/17 15:31:36.100, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.84 W
2025/07/17 15:31:36.100, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.95 W
2025/07/17 15:31:37.100, 0 %, 0 %, 3735 MiB, 46068 MiB, 63, 100.82 W
2025/07/17 15:31:37.101, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.84 W
2025/07/17 15:31:37.101, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.78 W
2025/07/17 15:31:38.101, 0 %, 0 %, 3735 MiB, 46068 MiB, 63, 100.70 W
2025/07/17 15:31:38.101, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.84 W
2025/07/17 15:31:38.101, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.89 W
2025/07/17 15:31:39.101, 0 %, 0 %, 3735 MiB, 46068 MiB, 63, 100.70 W
2025/07/17 15:31:39.101, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.84 W
2025/07/17 15:31:39.101, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.06 W
2025/07/17 15:31:40.101, 0 %, 0 %, 3735 MiB, 46068 MiB, 63, 100.85 W
2025/07/17 15:31:40.101, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:31:40.101, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.94 W
2025/07/17 15:31:41.101, 0 %, 0 %, 3735 MiB, 46068 MiB, 63, 101.09 W
