timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2025/07/17 14:36:57.420, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:36:57.420, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.68 W
2025/07/17 14:36:58.420, 8 %, 1 %, 3753 MiB, 46068 MiB, 61, 113.47 W
2025/07/17 14:36:58.420, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:36:58.420, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.55 W
2025/07/17 14:36:59.420, 0 %, 0 %, 3753 MiB, 46068 MiB, 61, 99.84 W
2025/07/17 14:36:59.420, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.84 W
2025/07/17 14:36:59.420, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.39 W
2025/07/17 14:37:00.420, 0 %, 0 %, 3753 MiB, 46068 MiB, 61, 98.26 W
2025/07/17 14:37:00.420, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.85 W
2025/07/17 14:37:00.420, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.71 W
2025/07/17 14:37:01.420, 0 %, 0 %, 3753 MiB, 46068 MiB, 61, 98.29 W
2025/07/17 14:37:01.420, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.84 W
2025/07/17 14:37:01.420, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.69 W
2025/07/17 14:37:02.420, 0 %, 0 %, 3753 MiB, 46068 MiB, 61, 98.26 W
2025/07/17 14:37:02.421, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:37:02.421, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.51 W
2025/07/17 14:37:03.421, 0 %, 0 %, 3753 MiB, 46068 MiB, 61, 98.09 W
2025/07/17 14:37:03.421, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:37:03.421, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.51 W
2025/07/17 14:37:04.421, 0 %, 0 %, 3753 MiB, 46068 MiB, 61, 98.06 W
2025/07/17 14:37:04.421, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:37:04.421, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.51 W
2025/07/17 14:37:05.421, 0 %, 0 %, 3753 MiB, 46068 MiB, 61, 98.07 W
2025/07/17 14:37:05.421, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.82 W
2025/07/17 14:37:05.421, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.50 W
2025/07/17 14:37:06.421, 0 %, 0 %, 3753 MiB, 46068 MiB, 61, 97.98 W
2025/07/17 14:37:06.421, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.81 W
2025/07/17 14:37:06.421, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.49 W
2025/07/17 14:37:07.422, 0 %, 0 %, 3753 MiB, 46068 MiB, 61, 97.98 W
2025/07/17 14:37:07.422, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.82 W
2025/07/17 14:37:07.422, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.49 W
2025/07/17 14:37:08.422, 0 %, 0 %, 3753 MiB, 46068 MiB, 61, 98.07 W
2025/07/17 14:37:08.422, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.82 W
2025/07/17 14:37:08.422, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.50 W
2025/07/17 14:37:09.422, 0 %, 0 %, 3753 MiB, 46068 MiB, 61, 98.07 W
2025/07/17 14:37:09.422, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.81 W
2025/07/17 14:37:09.422, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.50 W
2025/07/17 14:37:10.422, 0 %, 0 %, 3753 MiB, 46068 MiB, 61, 98.04 W
2025/07/17 14:37:10.422, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.80 W
2025/07/17 14:37:10.422, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.48 W
2025/07/17 14:37:11.422, 0 %, 0 %, 3753 MiB, 46068 MiB, 61, 98.04 W
2025/07/17 14:37:11.423, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.80 W
2025/07/17 14:37:11.423, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.53 W
2025/07/17 14:37:12.423, 0 %, 0 %, 3753 MiB, 46068 MiB, 61, 98.20 W
2025/07/17 14:37:12.423, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.81 W
2025/07/17 14:37:12.423, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.54 W
2025/07/17 14:37:13.423, 0 %, 0 %, 3753 MiB, 46068 MiB, 61, 98.23 W
2025/07/17 14:37:13.423, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.81 W
2025/07/17 14:37:13.423, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.61 W
