timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2025/07/17 14:48:09.202, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 32.07 W
2025/07/17 14:48:09.202, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
2025/07/17 14:48:10.202, 47 %, 8 %, 3971 MiB, 46068 MiB, 65, 109.57 W
2025/07/17 14:48:10.203, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 32.07 W
2025/07/17 14:48:10.203, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
2025/07/17 14:48:11.203, 86 %, 13 %, 3959 MiB, 46068 MiB, 66, 134.81 W
2025/07/17 14:48:11.203, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 32.07 W
2025/07/17 14:48:11.203, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.03 W
2025/07/17 14:48:12.203, 0 %, 0 %, 3947 MiB, 46068 MiB, 65, 109.05 W
2025/07/17 14:48:12.203, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 32.07 W
2025/07/17 14:48:12.203, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.02 W
2025/07/17 14:48:13.203, 0 %, 0 %, 3947 MiB, 46068 MiB, 65, 105.89 W
2025/07/17 14:48:13.203, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 32.08 W
2025/07/17 14:48:13.203, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.93 W
2025/07/17 14:48:14.203, 0 %, 0 %, 3947 MiB, 46068 MiB, 65, 100.97 W
2025/07/17 14:48:14.203, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 32.10 W
2025/07/17 14:48:14.203, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.83 W
2025/07/17 14:48:15.204, 0 %, 0 %, 3947 MiB, 46068 MiB, 64, 100.89 W
2025/07/17 14:48:15.204, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.99 W
2025/07/17 14:48:15.204, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.90 W
2025/07/17 14:48:16.204, 0 %, 0 %, 3947 MiB, 46068 MiB, 64, 100.92 W
2025/07/17 14:48:16.204, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.99 W
2025/07/17 14:48:16.204, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.02 W
2025/07/17 14:48:17.204, 0 %, 0 %, 3947 MiB, 46068 MiB, 64, 100.95 W
2025/07/17 14:48:17.204, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 32.12 W
2025/07/17 14:48:17.204, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.90 W
2025/07/17 14:48:18.204, 0 %, 0 %, 3947 MiB, 46068 MiB, 64, 101.12 W
2025/07/17 14:48:18.204, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 32.09 W
2025/07/17 14:48:18.204, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.94 W
2025/07/17 14:48:19.204, 0 %, 0 %, 3947 MiB, 46068 MiB, 64, 101.24 W
2025/07/17 14:48:19.205, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 32.05 W
2025/07/17 14:48:19.205, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.08 W
2025/07/17 14:48:20.205, 0 %, 0 %, 3947 MiB, 46068 MiB, 64, 101.05 W
2025/07/17 14:48:20.205, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 32.04 W
2025/07/17 14:48:20.205, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.02 W
2025/07/17 14:48:21.205, 0 %, 0 %, 3947 MiB, 46068 MiB, 64, 100.93 W
2025/07/17 14:48:21.205, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 32.05 W
2025/07/17 14:48:21.205, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.97 W
2025/07/17 14:48:22.205, 0 %, 0 %, 3947 MiB, 46068 MiB, 64, 100.84 W
2025/07/17 14:48:22.205, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 32.05 W
2025/07/17 14:48:22.205, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.02 W
2025/07/17 14:48:23.206, 0 %, 0 %, 3947 MiB, 46068 MiB, 64, 100.75 W
2025/07/17 14:48:23.206, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 32.05 W
2025/07/17 14:48:23.206, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.03 W
2025/07/17 14:48:24.206, 0 %, 0 %, 3947 MiB, 46068 MiB, 64, 100.81 W
